timestamp,system_id,dc_power_kw,dc_voltage_v,dc_current_a,irradiance_wm2
2024-06-05T06:00:00,SYS-003,0.0,0.0,0.0,0
2024-06-05T06:00:00,SYS-004,0.0,0.0,0.0,0
2024-06-05T07:00:00,SYS-001,124.59,774.9,160.78,261.8
2024-06-05T07:00:00,SYS-002,62.65,775.4,80.8,263.5
2024-06-05T07:00:00,SYS-003,79.88,774.9,103.08,262.1
2024-06-05T07:00:00,SYS-004,45.06,775.3,58.12,263.2
2024-06-05T08:00:00,SYS-001,241.16,844.9,285.43,506.8
2024-06-05T08:00:00,SYS-002,113.26,836.2,135.45,476.4
2024-06-05T08:00:00,SYS-003,152.7,843.3,181.07,501.0
2024-06-05T08:00:00,SYS-004,86.47,844.4,102.4,505.2
2024-06-05T09:00:00,SYS-001,321.18,893.0,359.66,674.9
2024-06-05T09:00:00,SYS-002,161.13,893.8,180.28,677.7
2024-06-05T09:00:00,SYS-003,202.79,890.3,227.78,665.3
2024-06-05T09:00:00,SYS-004,116.69,894.9,130.39,681.7
2024-06-05T10:00:00,SYS-001,397.44,938.8,423.35,835.2
2024-06-05T10:00:00,SYS-002,197.08,937.0,210.33,829.0
2024-06-05T10:00:00,SYS-003,256.72,940.9,272.85,842.3
2024-06-05T10:00:00,SYS-004,141.89,937.0,151.43,828.9
2024-06-05T11:00:00,SYS-001,448.18,969.3,462.37,941.8
2024-06-05T11:00:00,SYS-002,225.72,971.5,232.34,949.4
2024-06-05T11:00:00,SYS-003,288.75,970.9,297.4,947.4
2024-06-05T11:00:00,SYS-004,162.04,970.7,166.93,946.6
2024-06-05T12:00:00,SYS-001,449.49,970.1,463.34,944.6
2024-06-05T12:00:00,SYS-002,238.69,987.1,241.81,1004.0
2024-06-05T12:00:00,SYS-003,288.03,970.2,296.88,945.0
2024-06-05T12:00:00,SYS-004,161.34,969.5,166.42,942.5
2024-06-05T13:00:00,SYS-001,455.35,973.6,467.7,956.9
2024-06-05T13:00:00,SYS-002,232.19,979.3,237.1,976.6
2024-06-05T13:00:00,SYS-003,291.82,973.8,299.67,957.5
2024-06-05T13:00:00,SYS-004,164.86,975.4,169.02,963.1
2024-06-05T14:00:00,SYS-001,409.15,945.9,432.55,859.8
2024-06-05T14:00:00,SYS-002,199.13,939.5,211.95,837.6
2024-06-05T14:00:00,SYS-003,264.86,948.5,279.24,869.0
2024-06-05T14:00:00,SYS-004,141.75,936.8,151.31,828.1
2024-06-05T15:00:00,SYS-001,317.6,890.8,356.53,667.4
2024-06-05T15:00:00,SYS-002,169.4,903.8,187.43,712.5
2024-06-05T15:00:00,SYS-003,214.94,901.7,238.37,705.2
2024-06-05T15:00:00,SYS-004,116.64,894.9,130.34,681.4
2024-06-05T16:00:00,SYS-001,224.8,835.1,269.19,472.4
2024-06-05T16:00:00,SYS-002,115.72,839.2,137.89,486.7
2024-06-05T16:00:00,SYS-003,152.64,843.2,181.02,500.8
2024-06-05T16:00:00,SYS-004,85.51,842.8,101.46,499.6
2024-06-05T17:00:00,SYS-001,123.55,774.2,159.58,259.6
2024-06-05T17:00:00,SYS-002,58.49,770.3,75.93,246.0
2024-06-05T17:00:00,SYS-003,79.39,774.5,102.5,260.5
2024-06-05T17:00:00,SYS-004,43.98,773.5,56.86,257.0
2024-06-05T18:00:00,SYS-001,0.0,0.0,0.0,0.0
2024-06-05T18:00:00,SYS-002,0.0,0.0,0.0,0.0
2024-06-05T18:00:00,SYS-003,0.0,0.0,0.0,0.0
2024-06-05T18:00:00,SYS-004,0.0,0.0,0.0,0.0
2024-06-05T19:00:00,SYS-001,0.0,0.0,0.0,0
2024-06-05T19:00:00,SYS-002,0.0,0.0,0.0,0
2024-06-05T19:00:00,SYS-003,0.0,0.0,0.0,0
2024-06-05T19:00:00,SYS-004,0.0,0.0,0.0,0
2024-06-05T20:00:00,SYS-001,0.0,0.0,0.0,0
2024-06-05T20:00:00,SYS-002,0.0,0.0,0.0,0
2024-06-05T20:00:00,SYS-003,0.0,0.0,0.0,0
2024-06-05T20:00:00,SYS-004,0.0,0.0,0.0,0
2024-06-05T21:00:00,SYS-001,0.0,0.0,0.0,0
2024-06-05T21:00:00,SYS-002,0.0,0.0,0.0,0
2024-06-05T21:00:00,SYS-003,0.0,0.0,0.0,0
2024-06-05T21:00:00,SYS-004,0.0,0.0,0.0,0
2024-06-05T22:00:00,SYS-001,0.0,0.0,0.0,0
2024-06-05T22:00:00,SYS-002,0.0,0.0,0.0,0
2024-06-05T22:00:00,SYS-003,0.0,0.0,0.0,0
2024-06-05T22:00:00,SYS-004,0.0,0.0,0.0,0
2024-06-05T23:00:00,SYS-001,0.0,0.0,0.0,0
2024-06-05T23:00:00,SYS-002,0.0,0.0,0.0,0
2024-06-05T23:00:00,SYS-003,0.0,0.0,0.0,0
2024-06-05T23:00:00,SYS-004,0.0,0.0,0.0,0
2024-06-06T00:00:00,SYS-001,0.0,0.0,0.0,0
2024-06-06T00:00:00,SYS-002,0.0,0.0,0.0,0
2024-06-06T00:00:00,SYS-003,0.0,0.0,0.0,0
2024-06-06T00:00:00,SYS-004,0.0,0.0,0.0,0
2024-06-06T01:00:00,SYS-001,0.0,0.0,0.0,0
2024-06-06T01:00:00,SYS-002,0.0,0.0,0.0,0
2024-06-06T01:00:00,SYS-003,0.0,0.0,0.0,0
2024-06-06T01:00:00,SYS-004,0.0,0.0,0.0,0
2024-06-06T02:00:00,SYS-001,0.0,0.0,0.0,0
2024-06-06T02:00:00,SYS-002,0.0,0.0,0.0,0
2024-06-06T02:00:00,SYS-003,0.0,0.0,0.0,0
2024-06-06T02:00:00,SYS-004,0.0,0.0,0.0,0
2024-06-06T03:00:00,SYS-001,0.0,0.0,0.0,0
2024-06-06T03:00:00,SYS-002,0.0,0.0,0.0,0
2024-06-06T03:00:00,SYS-003,0.0,0.0,0.0,0
2024-06-06T03:00:00,SYS-004,0.0,0.0,0.0,0
2024-06-06T04:00:00,SYS-001,0.0,0.0,0.0,0
2024-06-06T04:00:00,SYS-002,0.0,0.0,0.0,0
2024-06-06T04:00:00,SYS-003,0.0,0.0,0.0,0
2024-06-06T04:00:00,SYS-004,0.0,0.0,0.0,0
2024-06-06T05:00:00,SYS-001,0.0,0.0,0.0,0
2024-06-06T05:00:00,SYS-002,0.0,0.0,0.0,0
2024-06-06T05:00:00,SYS-003,0.0,0.0,0.0,0
2024-06-06T05:00:00,SYS-004,0.0,0.0,0.0,0
2024-06-06T06:00:00,SYS-001,0.0,0.0,0.0,0
2024-06-06T06:00:00,SYS-002,0.0,0.0,0.0,0
2024-06-06T06:00:00,SYS-003,0.0,0.0,0.0,0
2024-06-06T06:00:00,SYS-004,0.0,0.0,0.0,0
2024-06-06T07:00:00,SYS-001,97.1,770.0,126.1,204.0
2024-06-06T07:00:00,SYS-002,48.99,770.7,63.57,206.1
2024-06-06T07:00:00,SYS-003,64.99,773.2,84.05,213.2
2024-06-06T07:00:00,SYS-004,37.19,774.6,48.01,217.3
2024-06-06T08:00:00,SYS-001,189.51,836.6,226.52,398.2
2024-06-06T08:00:00,SYS-002,98.51,842.2,116.97,414.4
2024-06-06T08:00:00,SYS-003,127.5,843.5,151.16,418.3
2024-06-06T08:00:00,SYS-004,70.09,840.5,83.39,409.5
2024-06-06T09:00:00,SYS-001,279.15,901.3,309.72,586.6
2024-06-06T09:00:00,SYS-002,140.42,902.7,155.56,590.6
2024-06-06T09:00:00,SYS-003,178.1,900.5,197.78,584.3
2024-06-06T09:00:00,SYS-004,98.6,897.7,109.84,576.0
2024-06-06T10:00:00,SYS-001,337.46,943.3,357.74,709.1
2024-06-06T10:00:00,SYS-002,169.87,945.2,179.72,714.5
2024-06-06T10:00:00,SYS-003,217.92,945.3,230.53,715.0
2024-06-06T10:00:00,SYS-004,123.41,947.4,130.26,721.0
2024-06-06T11:00:00,SYS-001,375.4,970.7,386.73,788.9
2024-06-06T11:00:00,SYS-002,185.76,968.1,191.88,781.3
2024-06-06T11:00:00,SYS-003,231.1,960.2,240.68,758.2
2024-06-06T11:00:00,SYS-004,139.68,980.0,142.53,816.0
2024-06-06T12:00:00,SYS-001,387.78,979.6,395.86,814.9
2024-06-06T12:00:00,SYS-002,190.9,975.5,195.69,803.0
2024-06-06T12:00:00,SYS-003,252.23,984.0,256.33,827.6
2024-06-06T12:00:00,SYS-004,135.88,972.4,139.74,793.8
2024-06-06T13:00:00,SYS-001,365.61,963.6,379.42,768.3
2024-06-06T13:00:00,SYS-002,182.85,963.9,189.7,769.1
2024-06-06T13:00:00,SYS-003,245.08,975.9,251.13,804.1
2024-06-06T13:00:00,SYS-004,131.54,963.7,136.49,768.5
2024-06-06T14:00:00,SYS-001,337.03,943.0,357.4,708.2
2024-06-06T14:00:00,SYS-002,165.96,939.5,176.65,698.1
2024-06-06T14:00:00,SYS-003,211.9,938.6,225.76,695.2
2024-06-06T14:00:00,SYS-004,119.08,938.7,126.86,695.7
2024-06-06T15:00:00,SYS-001,266.62,892.3,298.8,560.3
2024-06-06T15:00:00,SYS-002,138.77,900.3,154.14,583.7
2024-06-06T15:00:00,SYS-003,173.25,895.1,193.55,568.4
2024-06-06T15:00:00,SYS-004,95.9,892.2,107.49,560.2
2024-06-06T16:00:00,SYS-001,197.02,842.1,233.96,414.0
2024-06-06T16:00:00,SYS-002,93.36,834.7,111.85,392.7
2024-06-06T16:00:00,SYS-003,121.05,836.3,144.74,397.2
2024-06-06T16:00:00,SYS-004,67.68,835.7,80.99,395.4
2024-06-06T17:00:00,SYS-001,103.1,774.3,133.15,216.6
2024-06-06T17:00:00,SYS-002,48.61,770.2,63.11,204.5
2024-06-06T17:00:00,SYS-003,64.11,772.2,83.02,210.3
2024-06-06T17:00:00,SYS-004,36.95,774.1,47.73,215.9
2024-06-06T18:00:00,SYS-001,0.0,0.0,0.0,0.0
2024-06-06T18:00:00,SYS-002,0.0,0.0,0.0,0.0
2024-06-06T18:00:00,SYS-003,0.0,0.0,0.0,0.0
2024-06-06T18:00:00,SYS-004,0.0,0.0,0.0,0.0
2024-06-06T19:00:00,SYS-001,0.0,0.0,0.0,0
2024-06-06T19:00:00,SYS-002,0.0,0.0,0.0,0
2024-06-06T19:00:00,SYS-003,0.0,0.0,0.0,0
2024-06-06T19:00:00,SYS-004,0.0,0.0,0.0,0
2024-06-06T20:00:00,SYS-001,0.0,0.0,0.0,0
2024-06-06T20:00:00,SYS-002,0.0,0.0,0.0,0
2024-06-06T20:00:00,SYS-003,0.0,0.0,0.0,0
2024-06-06T20:00:00,SYS-004,0.0,0.0,0.0,0
2024-06-06T21:00:00,SYS-001,0.0,0.0,0.0,0
2024-06-06T21:00:00,SYS-002,0.0,0.0,0.0,0
2024-06-06T21:00:00,SYS-003,0.0,0.0,0.0,0
2024-06-06T21:00:00,SYS-004,0.0,0.0,0.0,0
2024-06-06T22:00:00,SYS-001,0.0,0.0,0.0,0
2024-06-06T22:00:00,SYS-002,0.0,0.0,0.0,0
2024-06-06T22:00:00,SYS-003,0.0,0.0,0.0,0
2024-06-06T22:00:00,SYS-004,0.0,0.0,0.0,0
2024-06-06T23:00:00,SYS-001,0.0,0.0,0.0,0
2024-06-06T23:00:00,SYS-002,0.0,0.0,0.0,0
2024-06-06T23:00:00,SYS-003,0.0,0.0,0.0,0
2024-06-06T23:00:00,SYS-004,0.0,0.0,0.0,0
2024-06-07T00:00:00,SYS-001,0.0,0.0,0.0,0
2024-06-07T00:00:00,SYS-002,0.0,0.0,0.0,0
2024-06-07T00:00:00,SYS-003,0.0,0.0,0.0,0
2024-06-07T00:00:00,SYS-004,0.0,0.0,0.0,0
2024-06-07T01:00:00,SYS-001,0.0,0.0,0.0,0
2024-06-07T01:00:00,SYS-002,0.0,0.0,0.0,0
2024-06-07T01:00:00,SYS-003,0.0,0.0,0.0,0
2024-06-07T01:00:00,SYS-004,0.0,0.0,0.0,0
2024-06-07T02:00:00,SYS-001,0.0,0.0,0.0,0
2024-06-07T02:00:00,SYS-002,0.0,0.0,0.0,0
2024-06-07T02:00:00,SYS-003,0.0,0.0,0.0,0
2024-06-07T02:00:00,SYS-004,0.0,0.0,0.0,0
2024-06-07T03:00:00,SYS-001,0.0,0.0,0.0,0
2024-06-07T03:00:00,SYS-002,0.0,0.0,0.0,0
2024-06-07T03:00:00,SYS-003,0.0,0.0,0.0,0
2024-06-07T03:00:00,SYS-004,0.0,0.0,0.0,0
2024-06-07T04:00:00,SYS-001,0.0,0.0,0.0,0
2024-06-07T04:00:00,SYS-002,0.0,0.0,0.0,0
2024-06-07T04:00:00,SYS-003,0.0,0.0,0.0,0
2024-06-07T04:00:00,SYS-004,0.0,0.0,0.0,0
2024-06-07T05:00:00,SYS-001,0.0,0.0,0.0,0
2024-06-07T05:00:00,SYS-002,0.0,0.0,0.0,0
2024-06-07T05:00:00,SYS-003,0.0,0.0,0.0,0
2024-06-07T05:00:00,SYS-004,0.0,0.0,0.0,0
2024-06-07T06:00:00,SYS-001,0.0,0.0,0.0,0
2024-06-07T06:00:00,SYS-002,0.0,0.0,0.0,0
2024-06-07T06:00:00,SYS-003,0.0,0.0,0.0,0
2024-06-07T06:00:00,SYS-004,0.0,0.0,0.0,0
2024-06-07T07:00:00,SYS-001,118.9,773.7,153.68,249.9
2024-06-07T07:00:00,SYS-002,60.17,774.7,77.67,253.1
2024-06-07T07:00:00,SYS-003,72.22,769.9,93.8,236.9
2024-06-07T07:00:00,SYS-004,41.56,771.7,53.86,242.8
2024-06-07T08:00:00,SYS-001,218.54,835.6,261.54,459.2
2024-06-07T08:00:00,SYS-002,108.65,834.9,130.14,457.0
2024-06-07T08:00:00,SYS-003,140.51,836.1,168.05,461.0
2024-06-07T08:00:00,SYS-004,82.75,842.7,98.2,483.4
2024-06-07T09:00:00,SYS-001,313.35,894.4,350.35,658.5
2024-06-07T09:00:00,SYS-002,155.38,892.9,174.02,653.6
2024-06-07T09:00:00,SYS-003,203.87,897.4,227.18,668.9
2024-06-07T09:00:00,SYS-004,110.3,890.2,123.9,644.4
2024-06-07T10:00:00,SYS-001,389.81,941.8,413.9,819.1
2024-06-07T10:00:00,SYS-002,201.57,950.3,212.11,847.8
2024-06-07T10:00:00,SYS-003,245.04,937.3,261.43,804.0
2024-06-07T10:00:00,SYS-004,135.01,932.8,144.74,788.7
2024-06-07T11:00:00,SYS-001,437.07,971.1,450.08,918.5
2024-06-07T11:00:00,SYS-002,221.53,975.0,227.21,931.8
2024-06-07T11:00:00,SYS-003,283.76,974.8,291.1,931.0
2024-06-07T11:00:00,SYS-004,152.25,962.5,158.18,889.4
2024-06-07T12:00:00,SYS-001,468.18,990.4,472.72,983.8
2024-06-07T12:00:00,SYS-002,229.15,984.5,232.76,963.8
2024-06-07T12:00:00,SYS-003,282.25,973.3,289.99,926.0
2024-06-07T12:00:00,SYS-004,161.94,979.2,165.38,946.0
2024-06-07T13:00:00,SYS-001,429.34,966.3,444.31,902.2
2024-06-07T13:00:00,SYS-002,223.53,977.5,228.68,940.2
2024-06-07T13:00:00,SYS-003,270.14,961.6,280.93,886.3
2024-06-07T13:00:00,SYS-004,153.84,965.3,159.37,898.7
2024-06-07T14:00:00,SYS-001,398.69,947.3,420.87,837.8
2024-06-07T14:00:00,SYS-002,187.68,933.0,201.16,789.4
2024-06-07T14:00:00,SYS-003,247.83,940.0,263.65,813.1
2024-06-07T14:00:00,SYS-004,144.14,948.6,151.95,842.1
2024-06-07T15:00:00,SYS-001,309.72,892.1,347.18,650.8
2024-06-07T15:00:00,SYS-002,158.97,897.4,177.15,668.7
2024-06-07T15:00:00,SYS-003,196.75,890.5,220.94,645.5
2024-06-07T15:00:00,SYS-004,112.8,894.5,126.1,658.9
2024-06-07T16:00:00,SYS-001,222.01,837.7,265.02,466.5
2024-06-07T16:00:00,SYS-002,109.49,835.9,130.98,460.5
2024-06-07T16:00:00,SYS-003,148.06,843.4,175.55,485.8
2024-06-07T16:00:00,SYS-004,81.48,840.5,96.94,476.0
2024-06-07T17:00:00,SYS-001,113.84,770.6,147.73,239.2
2024-06-07T17:00:00,SYS-002,56.31,769.9,73.14,236.8
2024-06-07T17:00:00,SYS-003,77.67,775.2,100.19,254.8
2024-06-07T17:00:00,SYS-004,43.43,774.9,56.05,253.7
2024-06-07T18:00:00,SYS-001,0.0,0.0,0.0,0.0
2024-06-07T18:00:00,SYS-002,0.0,0.0,0.0,0.0
2024-06-07T18:00:00,SYS-003,0.0,0.0,0.0,0.0
2024-06-07T18:00:00,SYS-004,0.0,0.0,0.0,0.0
2024-06-07T19:00:00,SYS-001,0.0,0.0,0.0,0
2024-06-07T19:00:00,SYS-002,0.0,0.0,0.0,0
2024-06-07T19:00:00,SYS-003,0.0,0.0,0.0,0
2024-06-07T19:00:00,SYS-004,0.0,0.0,0.0,0
2024-06-07T20:00:00,SYS-001,0.0,0.0,0.0,0
2024-06-07T20:00:00,SYS-002,0.0,0.0,0.0,0
2024-06-07T20:00:00,SYS-003,0.0,0.0,0.0,0
2024-06-07T20:00:00,SYS-004,0.0,0.0,0.0,0
2024-06-07T21:00:00,SYS-001,0.0,0.0,0.0,0
2024-06-07T21:00:00,SYS-002,0.0,0.0,0.0,0
2024-06-07T21:00:00,SYS-003,0.0,0.0,0.0,0
2024-06-07T21:00:00,SYS-004,0.0,0.0,0.0,0
2024-06-07T22:00:00,SYS-001,0.0,0.0,0.0,0
2024-06-07T22:00:00,SYS-002,0.0,0.0,0.0,0
2024-06-07T22:00:00,SYS-003,0.0,0.0,0.0,0
2024-06-07T22:00:00,SYS-004,0.0,0.0,0.0,0
2024-06-07T23:00:00,SYS-001,0.0,0.0,0.0,0
2024-06-07T23:00:00,SYS-002,0.0,0.0,0.0,0
2024-06-07T23:00:00,SYS-003,0.0,0.0,0.0,0
2024-06-07T23:00:00,SYS-004,0.0,0.0,0.0,0
